/cm/local/apps/slurm/var/spool/job851048/slurm_script: line 12: activate: No such file or directory
A.L.E: Arcade Learning Environment (version 0.8.1+53f58b7)
[Powered by Stella]
Episode 0, Total Reward: 6.0, Epsilon: 0.99995125
Episode 27123, Total Reward: 62.0, Epsilon: 0.025
Episode 27124, Total Reward: 7.0, Epsilon: 0.025
Episode 27125, Total Reward: 0.0, Epsilon: 0.025
Episode 27126, Total Reward: 96.0, Epsilon: 0.025
Episode 27127, Total Reward: 1.0, Epsilon: 0.025
Episode 27128, Total Reward: 5.0, Epsilon: 0.025
Episode 27129, Total Reward: 62.0, Epsilon: 0.025
Episode 27130, Total Reward: 25.0, Epsilon: 0.025
Episode 27131, Total Reward: 9.0, Epsilon: 0.025
Episode 27132, Total Reward: 97.0, Epsilon: 0.025
Episode 27133, Total Reward: 14.0, Epsilon: 0.025
Episode 27134, Total Reward: 17.0, Epsilon: 0.025
Episode 27135, Total Reward: 105.0, Epsilon: 0.025
Episode 27136, Total Reward: 16.0, Epsilon: 0.025
Episode 27137, Total Reward: 0.0, Epsilon: 0.025
Episode 27138, Total Reward: 103.0, Epsilon: 0.025
Episode 27139, Total Reward: 29.0, Epsilon: 0.025
Episode 27140, Total Reward: 3.0, Epsilon: 0.025
Episode 27141, Total Reward: 110.0, Epsilon: 0.025
Episode 27142, Total Reward: 9.0, Epsilon: 0.025
Episode 27143, Total Reward: 0.0, Epsilon: 0.025
Episode 27144, Total Reward: 80.0, Epsilon: 0.025
Episode 27145, Total Reward: 9.0, Epsilon: 0.025
Episode 27146, Total Reward: 6.0, Epsilon: 0.025
Episode 27147, Total Reward: 86.0, Epsilon: 0.025
Episode 27148, Total Reward: 16.0, Epsilon: 0.025
Episode 27149, Total Reward: 6.0, Epsilon: 0.025
Episode 27150, Total Reward: 103.0, Epsilon: 0.025
Episode 27151, Total Reward: 16.0, Epsilon: 0.025
Episode 27152, Total Reward: 6.0, Epsilon: 0.025
Episode 27153, Total Reward: 97.0, Epsilon: 0.025
Episode 27154, Total Reward: 14.0, Epsilon: 0.025
Episode 27155, Total Reward: 5.0, Epsilon: 0.025
Episode 27156, Total Reward: 103.0, Epsilon: 0.025
Episode 27157, Total Reward: 3.0, Epsilon: 0.025
Episode 27158, Total Reward: 8.0, Epsilon: 0.025
Episode 27159, Total Reward: 103.0, Epsilon: 0.025
Episode 27160, Total Reward: 9.0, Epsilon: 0.025
Episode 27161, Total Reward: 1.0, Epsilon: 0.025
Episode 27162, Total Reward: 53.0, Epsilon: 0.025
Episode 27163, Total Reward: 56.0, Epsilon: 0.025
Episode 27164, Total Reward: 9.0, Epsilon: 0.025
Episode 27165, Total Reward: 96.0, Epsilon: 0.025
Episode 27166, Total Reward: 4.0, Epsilon: 0.025
Episode 27167, Total Reward: 4.0, Epsilon: 0.025
Episode 27168, Total Reward: 17.0, Epsilon: 0.025
Episode 27169, Total Reward: 71.0, Epsilon: 0.025
Episode 27170, Total Reward: 0.0, Epsilon: 0.025
Episode 27171, Total Reward: 39.0, Epsilon: 0.025
Episode 27172, Total Reward: 59.0, Epsilon: 0.025
Episode 27173, Total Reward: 10.0, Epsilon: 0.025
Episode 27174, Total Reward: 111.0, Epsilon: 0.025
Episode 27175, Total Reward: 7.0, Epsilon: 0.025
Episode 27176, Total Reward: 1.0, Epsilon: 0.025
Episode 27177, Total Reward: 113.0, Epsilon: 0.025
Episode 27178, Total Reward: 3.0, Epsilon: 0.025
Episode 27179, Total Reward: 6.0, Epsilon: 0.025
Episode 27180, Total Reward: 104.0, Epsilon: 0.025
Episode 27181, Total Reward: 10.0, Epsilon: 0.025
Episode 27182, Total Reward: 4.0, Epsilon: 0.025
Episode 27183, Total Reward: 106.0, Epsilon: 0.025
Episode 27184, Total Reward: 8.0, Epsilon: 0.025
Episode 27185, Total Reward: 8.0, Epsilon: 0.025
Episode 27186, Total Reward: 106.0, Epsilon: 0.025
Episode 27187, Total Reward: 14.0, Epsilon: 0.025
Episode 27188, Total Reward: 3.0, Epsilon: 0.025
Episode 27189, Total Reward: 82.0, Epsilon: 0.025
Episode 27190, Total Reward: 4.0, Epsilon: 0.025
Episode 27191, Total Reward: 5.0, Epsilon: 0.025
Episode 27192, Total Reward: 98.0, Epsilon: 0.025
Episode 27193, Total Reward: 7.0, Epsilon: 0.025
Episode 27194, Total Reward: 10.0, Epsilon: 0.025
Episode 27195, Total Reward: 109.0, Epsilon: 0.025
Episode 27196, Total Reward: 9.0, Epsilon: 0.025
Episode 27197, Total Reward: 8.0, Epsilon: 0.025
Episode 27198, Total Reward: 55.0, Epsilon: 0.025
Episode 27199, Total Reward: 3.0, Epsilon: 0.025
Episode 27200, Total Reward: 1.0, Epsilon: 0.025
Episode 27201, Total Reward: 103.0, Epsilon: 0.025
Episode 27202, Total Reward: 2.0, Epsilon: 0.025
Episode 27203, Total Reward: 16.0, Epsilon: 0.025
Episode 27204, Total Reward: 68.0, Epsilon: 0.025
Episode 27205, Total Reward: 3.0, Epsilon: 0.025
Episode 27206, Total Reward: 19.0, Epsilon: 0.025
Episode 27207, Total Reward: 103.0, Epsilon: 0.025
Episode 27208, Total Reward: 15.0, Epsilon: 0.025
Episode 27209, Total Reward: 12.0, Epsilon: 0.025
Episode 27210, Total Reward: 49.0, Epsilon: 0.025
Episode 27211, Total Reward: 53.0, Epsilon: 0.025
Episode 27212, Total Reward: 10.0, Epsilon: 0.025
Episode 27213, Total Reward: 89.0, Epsilon: 0.025
Episode 27214, Total Reward: 18.0, Epsilon: 0.025
Episode 27215, Total Reward: 11.0, Epsilon: 0.025
Episode 27216, Total Reward: 111.0, Epsilon: 0.025
Episode 27217, Total Reward: 2.0, Epsilon: 0.025
Episode 27218, Total Reward: 10.0, Epsilon: 0.025
Episode 27219, Total Reward: 72.0, Epsilon: 0.025
Episode 27220, Total Reward: 9.0, Epsilon: 0.025
Episode 27221, Total Reward: 12.0, Epsilon: 0.025
Episode 27222, Total Reward: 97.0, Epsilon: 0.025
Episode 27223, Total Reward: 24.0, Epsilon: 0.025
Episode 27224, Total Reward: 3.0, Epsilon: 0.025
Episode 27225, Total Reward: 95.0, Epsilon: 0.025
Episode 27226, Total Reward: 26.0, Epsilon: 0.025
Episode 27227, Total Reward: 4.0, Epsilon: 0.025
Episode 27228, Total Reward: 102.0, Epsilon: 0.025
Episode 27229, Total Reward: 7.0, Epsilon: 0.025
Episode 27230, Total Reward: 19.0, Epsilon: 0.025
Episode 27231, Total Reward: 96.0, Epsilon: 0.025
Episode 27232, Total Reward: 6.0, Epsilon: 0.025
Episode 27233, Total Reward: 4.0, Epsilon: 0.025
Episode 27234, Total Reward: 88.0, Epsilon: 0.025
Episode 27235, Total Reward: 5.0, Epsilon: 0.025
Episode 27236, Total Reward: 12.0, Epsilon: 0.025
Episode 27237, Total Reward: 104.0, Epsilon: 0.025
Episode 27238, Total Reward: 5.0, Epsilon: 0.025
Episode 27239, Total Reward: 2.0, Epsilon: 0.025
Episode 27240, Total Reward: 119.0, Epsilon: 0.025
Episode 27241, Total Reward: 8.0, Epsilon: 0.025
Episode 27242, Total Reward: 1.0, Epsilon: 0.025
Episode 27243, Total Reward: 103.0, Epsilon: 0.025
Episode 27244, Total Reward: 23.0, Epsilon: 0.025
Episode 27245, Total Reward: 2.0, Epsilon: 0.025
Episode 27246, Total Reward: 100.0, Epsilon: 0.025
Episode 27247, Total Reward: 3.0, Epsilon: 0.025
Episode 27248, Total Reward: 23.0, Epsilon: 0.025
Episode 27249, Total Reward: 93.0, Epsilon: 0.025
Episode 27250, Total Reward: 7.0, Epsilon: 0.025
Episode 27251, Total Reward: 6.0, Epsilon: 0.025
Episode 27252, Total Reward: 100.0, Epsilon: 0.025
Episode 27253, Total Reward: 9.0, Epsilon: 0.025
Episode 27254, Total Reward: 14.0, Epsilon: 0.025
Episode 27255, Total Reward: 27.0, Epsilon: 0.025
Episode 27256, Total Reward: 3.0, Epsilon: 0.025
Episode 27257, Total Reward: 66.0, Epsilon: 0.025
Episode 27258, Total Reward: 113.0, Epsilon: 0.025
Episode 27259, Total Reward: 12.0, Epsilon: 0.025
Episode 27260, Total Reward: 2.0, Epsilon: 0.025
Episode 27261, Total Reward: 104.0, Epsilon: 0.025
Episode 27262, Total Reward: 10.0, Epsilon: 0.025
Episode 27263, Total Reward: 9.0, Epsilon: 0.025
Episode 27264, Total Reward: 84.0, Epsilon: 0.025
Episode 27265, Total Reward: 23.0, Epsilon: 0.025
Episode 27266, Total Reward: 10.0, Epsilon: 0.025
Episode 27267, Total Reward: 44.0, Epsilon: 0.025
Episode 27268, Total Reward: 68.0, Epsilon: 0.025
Episode 27269, Total Reward: 6.0, Epsilon: 0.025
Episode 27270, Total Reward: 111.0, Epsilon: 0.025
Episode 27271, Total Reward: 15.0, Epsilon: 0.025
Episode 27272, Total Reward: 2.0, Epsilon: 0.025
Episode 27273, Total Reward: 98.0, Epsilon: 0.025
Episode 27274, Total Reward: 16.0, Epsilon: 0.025
Episode 27275, Total Reward: 8.0, Epsilon: 0.025
Episode 27276, Total Reward: 109.0, Epsilon: 0.025
Episode 27277, Total Reward: 2.0, Epsilon: 0.025
Episode 27278, Total Reward: 8.0, Epsilon: 0.025
Episode 27279, Total Reward: 100.0, Epsilon: 0.025
Episode 27280, Total Reward: 14.0, Epsilon: 0.025
Episode 27281, Total Reward: 4.0, Epsilon: 0.025
Episode 27282, Total Reward: 90.0, Epsilon: 0.025
Episode 27283, Total Reward: 11.0, Epsilon: 0.025
Episode 27284, Total Reward: 1.0, Epsilon: 0.025
Episode 27285, Total Reward: 97.0, Epsilon: 0.025
Episode 27286, Total Reward: 8.0, Epsilon: 0.025
Episode 27287, Total Reward: 22.0, Epsilon: 0.025
Episode 27288, Total Reward: 105.0, Epsilon: 0.025
Episode 27289, Total Reward: 16.0, Epsilon: 0.025
Episode 27290, Total Reward: 0.0, Epsilon: 0.025
Episode 27291, Total Reward: 94.0, Epsilon: 0.025
Episode 27292, Total Reward: 2.0, Epsilon: 0.025
Episode 27293, Total Reward: 12.0, Epsilon: 0.025
Episode 27294, Total Reward: 89.0, Epsilon: 0.025
Episode 27295, Total Reward: 41.0, Epsilon: 0.025
Episode 27296, Total Reward: 0.0, Epsilon: 0.025
Episode 27297, Total Reward: 111.0, Epsilon: 0.025
Episode 27298, Total Reward: 2.0, Epsilon: 0.025
Episode 27299, Total Reward: 14.0, Epsilon: 0.025
Episode 27300, Total Reward: 29.0, Epsilon: 0.025
Episode 27301, Total Reward: 6.0, Epsilon: 0.025
Episode 27302, Total Reward: 13.0, Epsilon: 0.025
Episode 27303, Total Reward: 122.0, Epsilon: 0.025
Episode 27304, Total Reward: 5.0, Epsilon: 0.025
Episode 27305, Total Reward: 0.0, Epsilon: 0.025
Episode 27306, Total Reward: 103.0, Epsilon: 0.025
Episode 27307, Total Reward: 14.0, Epsilon: 0.025
Episode 27308, Total Reward: 12.0, Epsilon: 0.025
Episode 27309, Total Reward: 110.0, Epsilon: 0.025
Episode 27310, Total Reward: 16.0, Epsilon: 0.025
Episode 27311, Total Reward: 1.0, Epsilon: 0.025
Episode 27312, Total Reward: 115.0, Epsilon: 0.025
Episode 27313, Total Reward: 5.0, Epsilon: 0.025
Episode 27314, Total Reward: 8.0, Epsilon: 0.025
Episode 27315, Total Reward: 111.0, Epsilon: 0.025
Episode 27316, Total Reward: 6.0, Epsilon: 0.025
Episode 27317, Total Reward: 0.0, Epsilon: 0.025
Episode 27318, Total Reward: 65.0, Epsilon: 0.025
Episode 27319, Total Reward: 4.0, Epsilon: 0.025
Episode 27320, Total Reward: 28.0, Epsilon: 0.025
Episode 27321, Total Reward: 49.0, Epsilon: 0.025
Episode 27322, Total Reward: 4.0, Epsilon: 0.025
Episode 27323, Total Reward: 33.0, Epsilon: 0.025
Episode 27324, Total Reward: 74.0, Epsilon: 0.025
Episode 27325, Total Reward: 4.0, Epsilon: 0.025
Episode 27326, Total Reward: 11.0, Epsilon: 0.025
Episode 27327, Total Reward: 57.0, Epsilon: 0.025
Episode 27328, Total Reward: 26.0, Epsilon: 0.025
Episode 27329, Total Reward: 7.0, Epsilon: 0.025
Episode 27330, Total Reward: 93.0, Epsilon: 0.025
Episode 27331, Total Reward: 5.0, Epsilon: 0.025
Episode 27332, Total Reward: 1.0, Epsilon: 0.025
Episode 27333, Total Reward: 105.0, Epsilon: 0.025
Episode 27334, Total Reward: 8.0, Epsilon: 0.025
Episode 27335, Total Reward: 1.0, Epsilon: 0.025
Episode 27336, Total Reward: 49.0, Epsilon: 0.025
Episode 27337, Total Reward: 49.0, Epsilon: 0.025
Episode 27338, Total Reward: 9.0, Epsilon: 0.025
Episode 27339, Total Reward: 79.0, Epsilon: 0.025
Episode 27340, Total Reward: 24.0, Epsilon: 0.025
Episode 27341, Total Reward: 13.0, Epsilon: 0.025
Episode 27342, Total Reward: 101.0, Epsilon: 0.025
Episode 27343, Total Reward: 12.0, Epsilon: 0.025
Episode 27344, Total Reward: 2.0, Epsilon: 0.025
Episode 27345, Total Reward: 76.0, Epsilon: 0.025
Episode 27346, Total Reward: 8.0, Epsilon: 0.025
Episode 27347, Total Reward: 2.0, Epsilon: 0.025
Episode 27348, Total Reward: 109.0, Epsilon: 0.025
Episode 27349, Total Reward: 9.0, Epsilon: 0.025
Episode 27350, Total Reward: 0.0, Epsilon: 0.025
Episode 27351, Total Reward: 108.0, Epsilon: 0.025
Episode 27352, Total Reward: 15.0, Epsilon: 0.025
Episode 27353, Total Reward: 0.0, Epsilon: 0.025
Episode 27354, Total Reward: 19.0, Epsilon: 0.025
Episode 27355, Total Reward: 50.0, Epsilon: 0.025
Episode 27356, Total Reward: 23.0, Epsilon: 0.025
Episode 27357, Total Reward: 54.0, Epsilon: 0.025
Episode 27358, Total Reward: 23.0, Epsilon: 0.025
Episode 27359, Total Reward: 13.0, Epsilon: 0.025
Episode 27360, Total Reward: 115.0, Epsilon: 0.025
Episode 27361, Total Reward: 13.0, Epsilon: 0.025
Episode 27362, Total Reward: 6.0, Epsilon: 0.025
Episode 27363, Total Reward: 100.0, Epsilon: 0.025
Episode 27364, Total Reward: 13.0, Epsilon: 0.025
Episode 27365, Total Reward: 0.0, Epsilon: 0.025
Episode 27366, Total Reward: 119.0, Epsilon: 0.025
Episode 27367, Total Reward: 10.0, Epsilon: 0.025
Episode 27368, Total Reward: 0.0, Epsilon: 0.025
Episode 27369, Total Reward: 60.0, Epsilon: 0.025
Episode 27370, Total Reward: 24.0, Epsilon: 0.025
Episode 27371, Total Reward: 7.0, Epsilon: 0.025
Episode 27372, Total Reward: 70.0, Epsilon: 0.025
Episode 27373, Total Reward: 52.0, Epsilon: 0.025
Episode 27374, Total Reward: 4.0, Epsilon: 0.025
Episode 27375, Total Reward: 114.0, Epsilon: 0.025
Episode 27376, Total Reward: 16.0, Epsilon: 0.025
Episode 27377, Total Reward: 0.0, Epsilon: 0.025
Episode 27378, Total Reward: 111.0, Epsilon: 0.025
Episode 27379, Total Reward: 12.0, Epsilon: 0.025
Episode 27380, Total Reward: 2.0, Epsilon: 0.025
Episode 27381, Total Reward: 112.0, Epsilon: 0.025
Episode 27382, Total Reward: 0.0, Epsilon: 0.025
Episode 27383, Total Reward: 0.0, Epsilon: 0.025
Episode 27384, Total Reward: 117.0, Epsilon: 0.025
Episode 27385, Total Reward: 5.0, Epsilon: 0.025
Episode 27386, Total Reward: 0.0, Epsilon: 0.025
Episode 27387, Total Reward: 101.0, Epsilon: 0.025
Episode 27388, Total Reward: 10.0, Epsilon: 0.025
Episode 27389, Total Reward: 8.0, Epsilon: 0.025
Episode 27390, Total Reward: 95.0, Epsilon: 0.025
Episode 27391, Total Reward: 7.0, Epsilon: 0.025
Episode 27392, Total Reward: 0.0, Epsilon: 0.025
Episode 27393, Total Reward: 88.0, Epsilon: 0.025
Episode 27394, Total Reward: 10.0, Epsilon: 0.025
Episode 27395, Total Reward: 0.0, Epsilon: 0.025
Episode 27396, Total Reward: 96.0, Epsilon: 0.025
Episode 27397, Total Reward: 14.0, Epsilon: 0.025
Episode 27398, Total Reward: 2.0, Epsilon: 0.025
Episode 27399, Total Reward: 111.0, Epsilon: 0.025
Episode 27400, Total Reward: 11.0, Epsilon: 0.025
Episode 27401, Total Reward: 8.0, Epsilon: 0.025
Episode 27402, Total Reward: 105.0, Epsilon: 0.025
Episode 27403, Total Reward: 21.0, Epsilon: 0.025
Episode 27404, Total Reward: 8.0, Epsilon: 0.025
Episode 27405, Total Reward: 92.0, Epsilon: 0.025
Episode 27406, Total Reward: 7.0, Epsilon: 0.025
Episode 27407, Total Reward: 8.0, Epsilon: 0.025
Episode 27408, Total Reward: 108.0, Epsilon: 0.025
Episode 27409, Total Reward: 8.0, Epsilon: 0.025
Episode 27410, Total Reward: 2.0, Epsilon: 0.025
Episode 27411, Total Reward: 16.0, Epsilon: 0.025
Episode 27412, Total Reward: 74.0, Epsilon: 0.025
Episode 27413, Total Reward: 18.0, Epsilon: 0.025
Episode 27414, Total Reward: 79.0, Epsilon: 0.025
Episode 27415, Total Reward: 15.0, Epsilon: 0.025
Episode 27416, Total Reward: 10.0, Epsilon: 0.025
Episode 27417, Total Reward: 95.0, Epsilon: 0.025
Episode 27418, Total Reward: 1.0, Epsilon: 0.025
Episode 27419, Total Reward: 4.0, Epsilon: 0.025
Episode 27420, Total Reward: 21.0, Epsilon: 0.025
Episode 27421, Total Reward: 37.0, Epsilon: 0.025
Episode 27422, Total Reward: 5.0, Epsilon: 0.025
Episode 27423, Total Reward: 114.0, Epsilon: 0.025
Episode 27424, Total Reward: 6.0, Epsilon: 0.025
Episode 27425, Total Reward: 1.0, Epsilon: 0.025
Episode 27426, Total Reward: 96.0, Epsilon: 0.025
Episode 27427, Total Reward: 8.0, Epsilon: 0.025
Episode 27428, Total Reward: 3.0, Epsilon: 0.025
Episode 27429, Total Reward: 25.0, Epsilon: 0.025
Episode 27430, Total Reward: 43.0, Epsilon: 0.025
Episode 27431, Total Reward: 8.0, Epsilon: 0.025
Episode 27432, Total Reward: 99.0, Epsilon: 0.025
Episode 27433, Total Reward: 12.0, Epsilon: 0.025
Episode 27434, Total Reward: 6.0, Epsilon: 0.025
Episode 27435, Total Reward: 104.0, Epsilon: 0.025
Episode 27436, Total Reward: 2.0, Epsilon: 0.025
Episode 27437, Total Reward: 13.0, Epsilon: 0.025
Episode 27438, Total Reward: 94.0, Epsilon: 0.025
Episode 27439, Total Reward: 2.0, Epsilon: 0.025
Episode 27440, Total Reward: 8.0, Epsilon: 0.025
Episode 27441, Total Reward: 100.0, Epsilon: 0.025
Episode 27442, Total Reward: 21.0, Epsilon: 0.025
Episode 27443, Total Reward: 0.0, Epsilon: 0.025
Episode 27444, Total Reward: 109.0, Epsilon: 0.025
Episode 27445, Total Reward: 5.0, Epsilon: 0.025
Episode 27446, Total Reward: 11.0, Epsilon: 0.025
Episode 27447, Total Reward: 121.0, Epsilon: 0.025
Episode 27448, Total Reward: 6.0, Epsilon: 0.025
Episode 27449, Total Reward: 0.0, Epsilon: 0.025
Episode 27450, Total Reward: 112.0, Epsilon: 0.025
Episode 27451, Total Reward: 18.0, Epsilon: 0.025
Episode 27452, Total Reward: 0.0, Epsilon: 0.025
Episode 27453, Total Reward: 104.0, Epsilon: 0.025
Episode 27454, Total Reward: 9.0, Epsilon: 0.025
Episode 27455, Total Reward: 2.0, Epsilon: 0.025
Episode 27456, Total Reward: 94.0, Epsilon: 0.025
Episode 27457, Total Reward: 3.0, Epsilon: 0.025
Episode 27458, Total Reward: 16.0, Epsilon: 0.025
Episode 27459, Total Reward: 108.0, Epsilon: 0.025
Episode 27460, Total Reward: 6.0, Epsilon: 0.025
Episode 27461, Total Reward: 0.0, Epsilon: 0.025
Episode 27462, Total Reward: 107.0, Epsilon: 0.025
Episode 27463, Total Reward: 16.0, Epsilon: 0.025
Episode 27464, Total Reward: 3.0, Epsilon: 0.025
Episode 27465, Total Reward: 105.0, Epsilon: 0.025
Episode 27466, Total Reward: 6.0, Epsilon: 0.025
Episode 27467, Total Reward: 6.0, Epsilon: 0.025
Episode 27468, Total Reward: 53.0, Epsilon: 0.025
Episode 27469, Total Reward: 3.0, Epsilon: 0.025
Episode 27470, Total Reward: 15.0, Epsilon: 0.025
Episode 27471, Total Reward: 97.0, Epsilon: 0.025
Episode 27472, Total Reward: 33.0, Epsilon: 0.025
Episode 27473, Total Reward: 0.0, Epsilon: 0.025
Episode 27474, Total Reward: 111.0, Epsilon: 0.025
Episode 27475, Total Reward: 10.0, Epsilon: 0.025
Episode 27476, Total Reward: 3.0, Epsilon: 0.025
Episode 27477, Total Reward: 98.0, Epsilon: 0.025
Episode 27478, Total Reward: 7.0, Epsilon: 0.025
Episode 27479, Total Reward: 18.0, Epsilon: 0.025
Episode 27480, Total Reward: 75.0, Epsilon: 0.025
Episode 27481, Total Reward: 7.0, Epsilon: 0.025
Episode 27482, Total Reward: 5.0, Epsilon: 0.025
Episode 27483, Total Reward: 117.0, Epsilon: 0.025
Episode 27484, Total Reward: 7.0, Epsilon: 0.025
Episode 27485, Total Reward: 0.0, Epsilon: 0.025
Episode 27486, Total Reward: 102.0, Epsilon: 0.025
Episode 27487, Total Reward: 2.0, Epsilon: 0.025
Episode 27488, Total Reward: 2.0, Epsilon: 0.025
Episode 27489, Total Reward: 105.0, Epsilon: 0.025
Episode 27490, Total Reward: 2.0, Epsilon: 0.025
Episode 27491, Total Reward: 8.0, Epsilon: 0.025
Episode 27492, Total Reward: 102.0, Epsilon: 0.025
Episode 27493, Total Reward: 13.0, Epsilon: 0.025
Episode 27494, Total Reward: 11.0, Epsilon: 0.025
Episode 27495, Total Reward: 107.0, Epsilon: 0.025
Episode 27496, Total Reward: 13.0, Epsilon: 0.025
Episode 27497, Total Reward: 0.0, Epsilon: 0.025
Episode 27498, Total Reward: 49.0, Epsilon: 0.025
Episode 27499, Total Reward: 58.0, Epsilon: 0.025
Episode 27500, Total Reward: 4.0, Epsilon: 0.025
Episode 27501, Total Reward: 70.0, Epsilon: 0.025
Episode 27502, Total Reward: 2.0, Epsilon: 0.025
Episode 27503, Total Reward: 8.0, Epsilon: 0.025
Episode 27504, Total Reward: 94.0, Epsilon: 0.025
Episode 27505, Total Reward: 16.0, Epsilon: 0.025
Episode 27506, Total Reward: 3.0, Epsilon: 0.025
Episode 27507, Total Reward: 73.0, Epsilon: 0.025
Episode 27508, Total Reward: 13.0, Epsilon: 0.025
Episode 27509, Total Reward: 7.0, Epsilon: 0.025
Episode 27510, Total Reward: 93.0, Epsilon: 0.025
Episode 27511, Total Reward: 33.0, Epsilon: 0.025
Episode 27512, Total Reward: 3.0, Epsilon: 0.025
Episode 27513, Total Reward: 94.0, Epsilon: 0.025
Episode 27514, Total Reward: 4.0, Epsilon: 0.025
Episode 27515, Total Reward: 24.0, Epsilon: 0.025
Episode 27516, Total Reward: 107.0, Epsilon: 0.025
Episode 27517, Total Reward: 13.0, Epsilon: 0.025
Episode 27518, Total Reward: 8.0, Epsilon: 0.025
Episode 27519, Total Reward: 99.0, Epsilon: 0.025
Episode 27520, Total Reward: 10.0, Epsilon: 0.025
Episode 27521, Total Reward: 6.0, Epsilon: 0.025
Episode 27522, Total Reward: 99.0, Epsilon: 0.025
Episode 27523, Total Reward: 5.0, Epsilon: 0.025
Episode 27524, Total Reward: 4.0, Epsilon: 0.025
Episode 27525, Total Reward: 106.0, Epsilon: 0.025
Episode 27526, Total Reward: 17.0, Epsilon: 0.025
Episode 27527, Total Reward: 6.0, Epsilon: 0.025
Episode 27528, Total Reward: 80.0, Epsilon: 0.025
Episode 27529, Total Reward: 7.0, Epsilon: 0.025
Episode 27530, Total Reward: 16.0, Epsilon: 0.025
Episode 27531, Total Reward: 87.0, Epsilon: 0.025
Episode 27532, Total Reward: 8.0, Epsilon: 0.025
Episode 27533, Total Reward: 16.0, Epsilon: 0.025
Episode 27534, Total Reward: 96.0, Epsilon: 0.025
Episode 27535, Total Reward: 8.0, Epsilon: 0.025
Episode 27536, Total Reward: 5.0, Epsilon: 0.025
Episode 27537, Total Reward: 95.0, Epsilon: 0.025
Episode 27538, Total Reward: 8.0, Epsilon: 0.025
Episode 27539, Total Reward: 8.0, Epsilon: 0.025
Episode 27540, Total Reward: 61.0, Epsilon: 0.025
Episode 27541, Total Reward: 41.0, Epsilon: 0.025
Episode 27542, Total Reward: 13.0, Epsilon: 0.025
Episode 27543, Total Reward: 42.0, Epsilon: 0.025
Episode 27544, Total Reward: 3.0, Epsilon: 0.025
Episode 27545, Total Reward: 3.0, Epsilon: 0.025
Episode 27546, Total Reward: 110.0, Epsilon: 0.025
Episode 27547, Total Reward: 5.0, Epsilon: 0.025
Episode 27548, Total Reward: 0.0, Epsilon: 0.025
Episode 27549, Total Reward: 18.0, Epsilon: 0.025
